neg_prob,neu_prob,pos_prob
0.784914,0.198404,0.016681
0.443023,0.494963,0.062014
0.790637,0.157066,0.052298
0.245205,0.596725,0.15807
0.892486,0.09435,0.013164
0.543532,0.396668,0.0598
0.911272,0.0691,0.019628
0.258027,0.320153,0.42182
0.322019,0.42112,0.256862
0.36041,0.54794,0.09165
0.621911,0.351372,0.026717
0.835527,0.134295,0.030178
0.299776,0.496613,0.203611
0.394959,0.436997,0.168045
0.790254,0.14,0.069746
0.92667,0.056609,0.016721
0.641558,0.24848,0.109962
0.704969,0.26611,0.028921
0.844025,0.142315,0.013659
0.842112,0.11954,0.038347
0.627999,0.313899,0.058102
0.793181,0.166178,0.040641
0.512973,0.336333,0.150695
0.25908,0.555409,0.185512
0.882929,0.095719,0.021352
0.520638,0.344234,0.135128
0.813758,0.164754,0.021488
0.8709,0.113128,0.015972
0.414572,0.345219,0.240209
0.737054,0.192622,0.070324
0.754053,0.217902,0.028046
0.252685,0.342423,0.404891
0.579504,0.276427,0.144069
0.898087,0.08437,0.017543
0.928437,0.057913,0.013649
0.761269,0.197791,0.04094
0.879704,0.095306,0.024991
0.849946,0.12691,0.023145
0.694963,0.245522,0.059515
0.828812,0.133505,0.037683
0.486568,0.373322,0.14011
0.419607,0.37576,0.204633
0.497394,0.457274,0.045332
0.608228,0.299286,0.092486
0.79518,0.182899,0.021921
0.662994,0.251828,0.085178
0.833415,0.140135,0.02645
0.454223,0.498963,0.046815
0.90507,0.081732,0.013198
0.663452,0.295204,0.041343
0.895589,0.083415,0.020996
0.327142,0.562782,0.110077
0.784782,0.177905,0.037313
0.766543,0.203278,0.030179
0.932991,0.054559,0.01245
0.871422,0.114127,0.014451
0.935427,0.053331,0.011242
0.872166,0.106493,0.021341
0.700855,0.206266,0.092879
0.797585,0.172039,0.030376
0.934453,0.052262,0.013285
0.552872,0.324027,0.123102
0.941277,0.044574,0.014148
0.543417,0.240776,0.215807
0.936633,0.051975,0.011392
0.626217,0.235916,0.137867
0.784996,0.190132,0.024872
0.805814,0.175,0.019186
0.235012,0.69065,0.074338
0.952245,0.037849,0.009906
0.846845,0.132084,0.021071
0.897636,0.085809,0.016555
0.766062,0.179873,0.054066
0.164609,0.349404,0.485987
0.529047,0.384623,0.086331
0.308512,0.352889,0.3386
0.855558,0.128597,0.015845
0.672434,0.2846,0.042966
0.680112,0.228294,0.091594
0.696231,0.255432,0.048338
0.462923,0.253718,0.283359
0.287973,0.537808,0.17422
0.143332,0.531363,0.325305
0.352354,0.260822,0.386824
0.378781,0.47597,0.145249
0.80443,0.175598,0.019972
0.552026,0.296656,0.151318
0.118024,0.211701,0.670275
0.683288,0.255857,0.060855
0.380355,0.375139,0.244506
0.863224,0.117871,0.018905
0.72868,0.226986,0.044333
0.193072,0.440045,0.366883
0.415222,0.350551,0.234227
0.376118,0.434018,0.189863
0.702358,0.197974,0.099669
0.099862,0.41546,0.484677
0.171899,0.499321,0.32878
0.311482,0.327755,0.360763
0.312684,0.515561,0.171756
0.471605,0.425256,0.103139
0.360988,0.472692,0.166319
0.752022,0.208236,0.039742
0.567857,0.209831,0.222312
0.583622,0.190797,0.225581
0.628923,0.267428,0.103648
0.169574,0.562355,0.268071
0.492458,0.280775,0.226767
0.818201,0.138888,0.042911
0.353708,0.252632,0.39366
0.564809,0.298077,0.137114
0.46743,0.376474,0.156096
0.865364,0.106738,0.027898
0.614394,0.266802,0.118804
0.585387,0.338455,0.076158
0.325243,0.534619,0.140137
0.379927,0.383502,0.236571
0.688384,0.237158,0.074458
0.419231,0.338203,0.242566
0.279506,0.471761,0.248734
0.381959,0.500681,0.11736
0.048488,0.849527,0.101985
0.283449,0.421684,0.294868
0.351324,0.585952,0.062723
0.107971,0.505796,0.386233
0.171265,0.461172,0.367562
0.462775,0.370361,0.166865
0.149877,0.473564,0.376559
0.204306,0.442524,0.35317
0.160638,0.448315,0.391047
0.553682,0.265864,0.180454
0.065566,0.309309,0.625125
0.797493,0.169671,0.032837
0.256151,0.526476,0.217373
0.694543,0.237175,0.068282
0.406812,0.452614,0.140574
0.460206,0.377525,0.162268
0.388644,0.35629,0.255065
0.45188,0.330099,0.218021
0.033931,0.361743,0.604326
0.302122,0.580552,0.117327
0.892462,0.091162,0.016376
0.11019,0.525317,0.364493
0.620021,0.345515,0.034464
0.848447,0.122626,0.028927
0.788098,0.183173,0.028728
0.865337,0.111278,0.023385
0.899448,0.088326,0.012226
0.726506,0.208969,0.064524
0.295909,0.43067,0.273422
0.169691,0.501604,0.328705
0.103106,0.694977,0.201917
0.631027,0.271544,0.097429
0.876075,0.104897,0.019028
0.776736,0.181095,0.042169
0.118993,0.490026,0.390981
0.19347,0.461195,0.345335
0.207242,0.581091,0.211667
0.047858,0.478509,0.473633
0.286287,0.540033,0.17368
0.107505,0.65254,0.239955
0.285046,0.55741,0.157543
0.596603,0.296308,0.107089
0.173568,0.603214,0.223218
0.329557,0.42177,0.248673
0.061568,0.226669,0.711764
0.254288,0.418143,0.327569
0.474231,0.480788,0.044981
0.249724,0.486153,0.264123
0.281747,0.283791,0.434463
0.387621,0.497818,0.114561
0.283714,0.435173,0.281113
0.533318,0.281608,0.185074
0.080865,0.8254,0.093736
0.264727,0.300924,0.434349
0.764724,0.174746,0.060531
0.287107,0.362549,0.350344
0.721783,0.212534,0.065684
0.605485,0.300404,0.094111
0.426337,0.501442,0.072221
0.362244,0.226663,0.411092
0.557174,0.348289,0.094536
0.387651,0.4258,0.186549
0.605007,0.27862,0.116373
0.731686,0.222112,0.046202
0.533866,0.318142,0.147992
0.679622,0.233024,0.087355
0.188874,0.709356,0.10177
0.35446,0.357701,0.287839
0.79882,0.158826,0.042354
0.321619,0.176199,0.502182
0.419943,0.461619,0.118438
0.1872,0.447857,0.364943
0.910697,0.068168,0.021135
0.795355,0.182368,0.022277
0.827359,0.136189,0.036452
0.841249,0.128702,0.030049
0.896929,0.091559,0.011512
0.353208,0.592491,0.054301
0.289849,0.608859,0.101292
0.439125,0.501382,0.059493
0.153186,0.277093,0.569721
0.894542,0.088264,0.017193
0.683643,0.28925,0.027107
0.659021,0.263277,0.077702
0.874623,0.103901,0.021476
0.854968,0.127458,0.017574
0.933146,0.053166,0.013689
0.855365,0.120996,0.023639
0.220113,0.487092,0.292795
0.610515,0.312926,0.076559
0.673059,0.290242,0.036698
0.14002,0.68525,0.174731
0.73978,0.214344,0.045877
0.594193,0.315232,0.090576
0.525674,0.356295,0.118031
0.610591,0.292806,0.096604
0.593567,0.288586,0.117848
0.168236,0.435932,0.395833
0.12723,0.397947,0.474824
0.344284,0.543284,0.112433
0.894706,0.080352,0.024942
0.113568,0.521419,0.365012
0.260877,0.510883,0.228241
0.797781,0.155126,0.047093
0.636054,0.247196,0.11675
0.808087,0.141973,0.04994
0.762467,0.2083,0.029232
0.627549,0.269939,0.102512
0.819298,0.13006,0.050642
0.122393,0.725158,0.152449
0.679441,0.245542,0.075017
0.488199,0.272048,0.239752
0.106738,0.340802,0.55246
0.881211,0.088618,0.03017
0.620215,0.316288,0.063498
0.764983,0.159848,0.075169
0.9133,0.073109,0.013591
0.828513,0.148237,0.023251
0.313324,0.528802,0.157874
0.586512,0.362874,0.050614
0.555084,0.304193,0.140723
0.215878,0.652647,0.131475
0.194746,0.598883,0.206372
0.83255,0.145217,0.022233
0.604733,0.363534,0.031733
0.207451,0.339958,0.452591
0.74868,0.18619,0.06513
0.921652,0.065863,0.012485
0.066727,0.593098,0.340175
0.375407,0.412828,0.211766
0.825474,0.131937,0.042589
0.853452,0.121096,0.025452
0.594594,0.3152,0.090206
0.791764,0.161253,0.046983
0.64897,0.28265,0.06838
0.195799,0.542142,0.262059
0.511591,0.418901,0.069507
0.353686,0.418743,0.227571
0.629986,0.340165,0.029849
0.21967,0.620311,0.160018
0.353519,0.449286,0.197195
0.892384,0.078101,0.029514
0.088043,0.775791,0.136165
0.588804,0.380721,0.030475
0.137167,0.299989,0.562845
0.68839,0.208604,0.103006
0.293271,0.453879,0.252851
0.383522,0.374802,0.241676
0.688444,0.256476,0.055081
0.264096,0.355444,0.380459
0.232879,0.566865,0.200256
0.109625,0.735562,0.154812
0.193069,0.582932,0.223998
0.271305,0.593103,0.135592
0.425562,0.34775,0.226688
0.75416,0.193719,0.052121
0.870528,0.111616,0.017856
0.374954,0.4067,0.218346
0.917101,0.068302,0.014598
0.76314,0.179404,0.057456
0.585078,0.342194,0.072728
0.895984,0.077418,0.026598
0.737218,0.213255,0.049527
0.218924,0.305837,0.475239
0.113232,0.78523,0.101538
0.749034,0.175134,0.075832
0.823764,0.13881,0.037427
0.824484,0.153307,0.022209
0.661462,0.279474,0.059064
0.396759,0.443726,0.159515
0.424261,0.373614,0.202125
0.685407,0.267443,0.047151
0.831486,0.142922,0.025593
0.283893,0.529637,0.18647
0.117665,0.66372,0.218616
0.146558,0.502953,0.350489
0.64564,0.30368,0.05068
0.208552,0.677646,0.113802
0.736651,0.223804,0.039545
0.792338,0.178195,0.029467
0.275903,0.512676,0.211421
0.312745,0.484668,0.202587
0.076687,0.528617,0.394695
0.153674,0.528317,0.318009
0.219792,0.657525,0.122683
0.516806,0.384778,0.098416
0.315225,0.350627,0.334148
0.158198,0.340207,0.501594
0.147443,0.503696,0.34886
0.148601,0.677948,0.173451
0.178659,0.507893,0.313448
0.819988,0.13742,0.042592
0.80048,0.161228,0.038292
0.849034,0.121335,0.029631
0.854551,0.111809,0.03364
0.347748,0.479345,0.172907
0.62732,0.271957,0.100723
0.775403,0.152599,0.071998
0.170521,0.337992,0.491487
0.131078,0.666811,0.202111
0.674967,0.26514,0.059893
0.236351,0.553765,0.209884
0.641621,0.23625,0.122129
0.350981,0.384783,0.264236
0.903913,0.07789,0.018197
0.926708,0.061476,0.011816
0.923937,0.059751,0.016312
0.228034,0.610378,0.161588
0.83915,0.141818,0.019031
0.811681,0.142895,0.045424
0.779592,0.180874,0.039533
0.934188,0.054933,0.010879
0.669097,0.271355,0.059548
0.2166,0.311965,0.471434
0.77441,0.172913,0.052678
0.444024,0.385559,0.170418
0.901545,0.087571,0.010884
0.858318,0.126811,0.014871
0.583667,0.31095,0.105383
0.718979,0.236027,0.044994
0.729643,0.234705,0.035652
0.771426,0.165901,0.062672
0.929436,0.055056,0.015508
0.803495,0.166704,0.029801
0.925901,0.061669,0.01243
0.486475,0.329466,0.184058
0.605976,0.346078,0.047946
0.39031,0.391967,0.217723
0.452864,0.416156,0.130979
0.615286,0.291159,0.093556
0.887019,0.095752,0.017228
0.795476,0.185989,0.018535
0.841106,0.140421,0.018473
0.288838,0.647759,0.063402
0.177666,0.755048,0.067286
0.347928,0.393249,0.258823
0.431008,0.449835,0.119157
0.610437,0.269124,0.12044
0.537658,0.392806,0.069537
0.733543,0.221286,0.04517
0.852744,0.131063,0.016194
0.883659,0.096931,0.01941
0.667664,0.243754,0.088582
0.888627,0.092244,0.019129
0.817796,0.16458,0.017624
0.558523,0.386509,0.054968
0.258909,0.563382,0.177709
0.698939,0.255788,0.045274
0.526321,0.378227,0.095452
0.246379,0.699134,0.054487
0.733518,0.189694,0.076788
0.840856,0.133603,0.025541
0.849499,0.105598,0.044903
0.928101,0.054832,0.017067
0.552053,0.279718,0.168229
0.687973,0.216566,0.095461
0.549328,0.427003,0.023669
0.875094,0.113437,0.011468
0.93349,0.051183,0.015327
0.843762,0.118096,0.038142
0.938271,0.050359,0.01137
0.315309,0.607132,0.077559
0.91407,0.072182,0.013749
0.889417,0.097295,0.013288
0.791655,0.185932,0.022412
0.679743,0.200001,0.120256
0.855827,0.120695,0.023479
0.420504,0.471785,0.107711
0.887991,0.088424,0.023585
0.889944,0.09251,0.017546
0.94857,0.039678,0.011752
0.831118,0.148708,0.020174
0.953624,0.035413,0.010963
0.935116,0.052839,0.012046
0.686653,0.262833,0.050514
0.345501,0.512241,0.142257
0.237502,0.662102,0.100396
0.907968,0.078836,0.013196
0.805682,0.143949,0.050369
0.783308,0.189983,0.026709
0.479291,0.317259,0.20345
0.352686,0.411561,0.235752
0.188347,0.561035,0.250618
0.268517,0.584325,0.147158
0.949036,0.041573,0.00939
0.3072,0.522542,0.170259
0.100589,0.684749,0.214661
0.915866,0.074536,0.009598
0.701348,0.209934,0.088718
0.563292,0.310042,0.126666
0.645578,0.250484,0.103937
0.472895,0.411415,0.11569
0.838334,0.127902,0.033764
0.909003,0.078794,0.012203
0.271023,0.418352,0.310626
0.838407,0.126181,0.035412
0.921767,0.062569,0.015663
0.657091,0.275469,0.06744
0.936336,0.051831,0.011833
0.223639,0.498188,0.278173
0.262206,0.289976,0.447818
0.269405,0.615309,0.115285
0.956819,0.030719,0.012462
0.952157,0.03724,0.010603
0.639973,0.260572,0.099455
0.916191,0.070367,0.013442
0.931497,0.05346,0.015043
0.796234,0.175981,0.027786
0.832487,0.125979,0.041535
0.921301,0.064366,0.014333
0.211021,0.196251,0.592727
0.12248,0.758452,0.119068
0.251195,0.690273,0.058531
0.295601,0.454447,0.249953
0.518275,0.38292,0.098805
0.822283,0.15504,0.022677
0.854161,0.130225,0.015614
0.777639,0.159379,0.062982
0.548506,0.409232,0.042262
0.912519,0.06647,0.021011
0.902087,0.084408,0.013505
0.440262,0.526849,0.032889
0.341052,0.547732,0.111216
0.947247,0.04304,0.009713
0.311335,0.372516,0.316149
0.4868,0.347577,0.165622
0.762096,0.179807,0.058097
0.761403,0.206793,0.031804
0.071454,0.836052,0.092493
0.067639,0.316786,0.615575
0.218696,0.695414,0.08589
0.898,0.084762,0.017237
0.619688,0.278784,0.101527
0.907063,0.076719,0.016218
0.667329,0.233336,0.099335
0.739848,0.201479,0.058673
0.476083,0.438442,0.085475
0.741447,0.220827,0.037726
0.340664,0.518613,0.140723
0.810292,0.155464,0.034244
0.794334,0.171834,0.033832
0.569617,0.286673,0.14371
0.880507,0.102614,0.016879
0.21099,0.600135,0.188874
0.66236,0.244558,0.093082
0.18841,0.620567,0.191023
0.521584,0.43312,0.045297
0.218117,0.351057,0.430826
0.293492,0.40077,0.305737
0.513773,0.424163,0.062064
0.635806,0.286042,0.078151
0.342542,0.356131,0.301327
0.598837,0.319155,0.082008
0.718415,0.248226,0.033359
0.671492,0.280233,0.048275
0.412754,0.424453,0.162792
0.502879,0.402488,0.094633
0.546989,0.338433,0.114578
0.127473,0.670369,0.202158
0.838864,0.124303,0.036833
0.286132,0.485842,0.228025
0.451384,0.523714,0.024901
0.109164,0.573419,0.317417
0.094344,0.825401,0.080256
0.469554,0.403348,0.127098
0.644181,0.257452,0.098367
0.925138,0.056966,0.017896
0.924694,0.064515,0.010791
0.772645,0.193829,0.033526
0.208153,0.595646,0.196201
0.086488,0.736265,0.177247
0.669012,0.22529,0.105698
0.8345,0.131196,0.034304
0.738825,0.232807,0.028368
0.561046,0.275934,0.16302
0.42896,0.359086,0.211954
0.575849,0.286328,0.137823
0.620672,0.276675,0.102653
0.140379,0.761664,0.097957
0.220213,0.567116,0.212671
0.282318,0.430985,0.286697
0.140509,0.279581,0.57991
0.096591,0.829005,0.074404
0.154382,0.669056,0.176562
0.256344,0.509839,0.233816
0.460855,0.415014,0.124131
0.215538,0.555034,0.229428
0.748673,0.187986,0.06334
0.686897,0.255394,0.057709
0.806025,0.146298,0.047677
0.791473,0.148034,0.060493
0.923334,0.06441,0.012256
0.895125,0.093654,0.011221
0.29689,0.669724,0.033386
0.665514,0.290974,0.043512
0.532714,0.426843,0.040443
0.046742,0.793067,0.160191
0.688548,0.288129,0.023323
0.878814,0.102694,0.018491
0.865024,0.112299,0.022677
0.881336,0.096396,0.022268
0.43492,0.442118,0.122963
0.529848,0.336355,0.133796
0.65187,0.267612,0.080517
0.272342,0.66375,0.063907
0.617644,0.334624,0.047732
0.727235,0.231136,0.041629
0.510375,0.450126,0.039499
0.27412,0.691732,0.034148
0.170963,0.679424,0.149613
0.244623,0.610192,0.145185
0.365364,0.448564,0.186072
0.479402,0.356288,0.16431
0.542028,0.312734,0.145237
0.56994,0.295751,0.134309
0.825293,0.134692,0.040014
0.127299,0.349065,0.523636
0.824803,0.148992,0.026205
0.151733,0.40212,0.446147
0.184912,0.55411,0.260977
0.497089,0.426451,0.076459
0.454103,0.35746,0.188437
0.766377,0.1903,0.043324
0.201545,0.326661,0.471794
0.789253,0.174139,0.036607
0.222046,0.401614,0.37634
0.160088,0.630124,0.209788
0.563438,0.283032,0.153529
0.245799,0.319478,0.434723
0.521374,0.341579,0.137048
0.678514,0.242158,0.079328
0.035141,0.777028,0.187831
0.607896,0.354543,0.037561
0.275947,0.513876,0.210177
0.059687,0.449884,0.49043
0.140984,0.255113,0.603903
0.67674,0.222285,0.100975
0.501383,0.41636,0.082257
0.587144,0.283753,0.129102
0.535038,0.291804,0.173158
0.773956,0.189534,0.03651
0.915253,0.06686,0.017887
0.445394,0.383849,0.170757
0.705783,0.234041,0.060176
0.134942,0.661768,0.20329
0.145225,0.403483,0.451292
0.16436,0.529323,0.306317
0.312634,0.393808,0.293558
0.859327,0.127004,0.013669
0.770343,0.180717,0.048941
0.316003,0.363603,0.320394
0.370092,0.387348,0.242559
0.902446,0.081828,0.015726
0.06836,0.714108,0.217532
0.386285,0.409959,0.203756
0.191099,0.582363,0.226538
0.632985,0.281616,0.085399
0.820995,0.152634,0.02637
0.665614,0.210569,0.123817
0.914036,0.072618,0.013346
0.277207,0.514497,0.208296
0.893396,0.083137,0.023467
0.384844,0.390856,0.224299
0.293132,0.549371,0.157497
0.216998,0.55483,0.228172
0.244307,0.627766,0.127927
0.212628,0.674141,0.113231
0.630967,0.310812,0.058221
0.253821,0.295844,0.450335
0.564165,0.344798,0.091037
0.408777,0.463604,0.127619
0.545724,0.389674,0.064602
0.737687,0.213665,0.048648
0.783257,0.167072,0.049671
0.868743,0.113119,0.018138
0.761362,0.19771,0.040927
0.88934,0.095553,0.015107
0.506722,0.317405,0.175874
0.825336,0.156131,0.018533
0.291396,0.582195,0.126409
0.244742,0.536424,0.218834
0.831901,0.125261,0.042838
0.757026,0.17918,0.063793
0.477251,0.359097,0.163652
0.305814,0.382862,0.311324
0.366179,0.364221,0.269599
0.560527,0.293644,0.145829
0.336972,0.356879,0.306148
0.401355,0.400438,0.198207
0.836002,0.148918,0.01508
0.650634,0.284831,0.064535
0.875481,0.110238,0.014281
0.906445,0.081798,0.011758
0.524958,0.327855,0.147186
0.781783,0.185997,0.03222
0.692169,0.277233,0.030598
0.537659,0.337772,0.124568
0.847511,0.135418,0.017071
0.828544,0.140443,0.031013
0.393414,0.439633,0.166953
0.543371,0.358084,0.098546
0.241098,0.691945,0.066957
0.256191,0.492603,0.251206
0.784586,0.19602,0.019393
0.112751,0.341928,0.545321
0.504821,0.307051,0.188128
0.307112,0.523882,0.169006
0.909876,0.078995,0.011128
0.655014,0.223338,0.121648
0.360881,0.403006,0.236113
0.563815,0.290804,0.145381
0.205024,0.586165,0.208812
0.440012,0.467577,0.092411
0.833516,0.155124,0.01136
0.849911,0.135178,0.014912
0.330985,0.55576,0.113255
0.849916,0.13463,0.015454
0.752955,0.219298,0.027746
0.280271,0.40942,0.31031
0.917454,0.063201,0.019345
0.876676,0.103903,0.01942
0.455787,0.364049,0.180164
0.42216,0.466883,0.110958
0.926449,0.057381,0.01617
0.46305,0.431903,0.105047
0.394381,0.41641,0.189209
0.154986,0.557001,0.288013
0.876613,0.108276,0.015111
0.66291,0.27106,0.06603
0.152626,0.366377,0.480997
0.099959,0.704777,0.195264
0.105065,0.700509,0.194426
0.5585,0.388304,0.053197
0.415068,0.356884,0.228047
0.355876,0.460487,0.183637
0.796264,0.163616,0.04012
0.798495,0.177351,0.024154
0.065454,0.421638,0.512908
0.621304,0.28546,0.093236
0.103168,0.551719,0.345113
0.912293,0.072496,0.015211
0.896489,0.083757,0.019754
0.211438,0.558627,0.229935
0.412802,0.493042,0.094156
0.247278,0.690946,0.061775
0.836025,0.145145,0.018831
0.308234,0.634851,0.056915
0.144225,0.643996,0.211778
0.702323,0.195131,0.102546
0.198078,0.672709,0.129213
0.852839,0.130835,0.016326
0.752072,0.204302,0.043626
0.116278,0.707885,0.175837
0.892181,0.090688,0.017131
0.150702,0.270769,0.578529
0.091987,0.808807,0.099206
0.251404,0.517849,0.230748
0.113761,0.275103,0.611136
0.111553,0.566444,0.322003
0.264099,0.606189,0.129712
0.442371,0.520772,0.036857
0.203875,0.736951,0.059174
0.29526,0.639013,0.065726
0.780852,0.190233,0.028914
0.121638,0.753164,0.125197
0.714035,0.213087,0.072878
0.693594,0.274417,0.031989
0.618297,0.270169,0.111534
0.087164,0.687658,0.225179
0.458085,0.431381,0.110534
0.140779,0.720836,0.138385
0.108383,0.807406,0.084211
0.10996,0.306954,0.583086
0.517201,0.403873,0.078925
0.85498,0.132143,0.012877
0.702996,0.267185,0.029818
0.679512,0.254255,0.066233
0.400754,0.491356,0.10789
0.148371,0.77122,0.080409
0.124394,0.59969,0.275916
0.27757,0.513513,0.208917
0.793637,0.178769,0.027595
0.287424,0.608552,0.104024
0.574578,0.282669,0.142752
0.337003,0.338739,0.324258
0.044734,0.838718,0.116548
0.467923,0.386628,0.145449
0.634103,0.270962,0.094934
0.914018,0.072368,0.013615
0.784885,0.184837,0.030278
0.340248,0.36271,0.297042
0.824029,0.159093,0.016878
0.429633,0.264573,0.305794
0.096123,0.781115,0.122762
0.800329,0.145984,0.053688
0.669683,0.233115,0.097203
0.941382,0.049084,0.009534
0.921846,0.065928,0.012226
0.872806,0.105598,0.021597
0.289168,0.615983,0.094848
0.522175,0.326363,0.151462
0.834768,0.147395,0.017837
0.285134,0.400668,0.314198
0.093724,0.598863,0.307414
0.217008,0.703745,0.079247
0.304544,0.562345,0.133111
0.176674,0.612812,0.210514
0.092246,0.692003,0.215751
0.46763,0.425571,0.106798
0.466822,0.382907,0.150271
0.875992,0.101769,0.022239
0.615203,0.325968,0.058829
0.184723,0.497442,0.317835
0.915772,0.067927,0.016302
0.287499,0.331433,0.381069
0.132388,0.772932,0.094679
0.126903,0.592453,0.280644
0.059453,0.371038,0.569508
0.327168,0.437822,0.23501
0.542144,0.428406,0.029449
0.363763,0.398296,0.237941
0.152568,0.614239,0.233193
0.178595,0.626595,0.19481
0.377129,0.51298,0.10989
0.673042,0.311094,0.015864
0.31185,0.584692,0.103459
0.839689,0.141261,0.01905
0.306136,0.418802,0.275063
0.089415,0.842932,0.067653
0.282929,0.547238,0.169833
0.946278,0.042903,0.010819
0.208036,0.536151,0.255813
0.284771,0.622264,0.092965
0.351413,0.506967,0.141619
0.598944,0.311631,0.089425
0.880139,0.100235,0.019626
0.221669,0.525077,0.253254
0.841552,0.132393,0.026054
0.903198,0.085201,0.011601
0.250148,0.541787,0.208065
0.949873,0.038895,0.011233
0.187214,0.435019,0.377767
0.389605,0.407295,0.2031
0.771092,0.202638,0.026269
0.251456,0.618211,0.130332
0.076043,0.844953,0.079003
0.123354,0.51149,0.365156
0.644711,0.282046,0.073242
0.78491,0.178644,0.036446
0.084029,0.721786,0.194186
0.286771,0.549293,0.163937
0.370181,0.488416,0.141403
0.1589,0.585242,0.255859
0.2075,0.390588,0.401913
0.178683,0.505969,0.315349
0.935203,0.054283,0.010515
0.893561,0.094914,0.011525
0.521335,0.454005,0.024659
0.881086,0.103172,0.015743
0.314399,0.574,0.111601
0.388779,0.459162,0.152059
0.45818,0.500555,0.041265
0.768134,0.215956,0.01591
0.313889,0.349322,0.336789
0.467381,0.400991,0.131629
0.121873,0.357667,0.52046
0.40059,0.435351,0.164059
0.182352,0.742592,0.075056
0.220875,0.585832,0.193293
0.848027,0.128436,0.023537
0.687251,0.28976,0.022988
0.776368,0.196477,0.027154
0.605605,0.308351,0.086044
0.833962,0.149646,0.016393
0.794167,0.182233,0.0236
0.740093,0.245699,0.014207
0.80928,0.175673,0.015048
0.915819,0.075618,0.008563
0.549444,0.291822,0.158734
0.401066,0.380986,0.217948
0.909074,0.072075,0.018852
0.719717,0.239119,0.041164
0.756864,0.189795,0.053341
0.909406,0.077031,0.013564
0.89485,0.090596,0.014554
0.689389,0.278349,0.032262
0.155513,0.600817,0.243671
0.86233,0.122436,0.015233
0.833192,0.133866,0.032942
0.831216,0.151264,0.01752
0.936847,0.052073,0.01108
0.620755,0.288827,0.090418
0.473467,0.320782,0.205752
0.248277,0.330826,0.420897
0.903687,0.077286,0.019027
0.279407,0.490983,0.22961
0.919134,0.064937,0.01593
0.855443,0.107973,0.036584
0.701842,0.259652,0.038506
0.909152,0.074693,0.016155
0.878699,0.106904,0.014397
0.917327,0.071563,0.011111
0.649132,0.314611,0.036256
0.960897,0.028911,0.010192
0.81465,0.145121,0.040229
0.695746,0.169542,0.134712
0.669506,0.204559,0.125935
0.941322,0.044305,0.014373
0.406676,0.338441,0.254883
0.875478,0.103206,0.021316
0.779209,0.19161,0.029181
0.708887,0.26131,0.029803
0.821824,0.14399,0.034186
0.830466,0.127946,0.041588
0.116998,0.807038,0.075964
0.667409,0.270197,0.062394
0.629616,0.264801,0.105583
0.020188,0.321106,0.658706
0.22738,0.36997,0.40265
0.887861,0.081191,0.030948
0.278922,0.507474,0.213604
0.867127,0.106391,0.026482
0.543725,0.365855,0.09042
0.758134,0.183828,0.058039
0.160353,0.69001,0.149637
0.161124,0.526718,0.312158
0.244405,0.591228,0.164367
0.8983,0.081198,0.020502
0.26747,0.554966,0.177564
0.846274,0.118843,0.034883
0.459105,0.461992,0.078904
0.303594,0.340151,0.356255
0.924035,0.061452,0.014513
0.28143,0.544408,0.174162
0.60837,0.334465,0.057165
0.240291,0.684314,0.075395
0.150753,0.376164,0.473083
0.202921,0.644045,0.153034
0.344345,0.429111,0.226544
0.799942,0.176594,0.023464
0.783286,0.191672,0.025043
0.282567,0.502412,0.215022
0.913035,0.07432,0.012645
0.417903,0.381094,0.201002
0.290856,0.574791,0.134353
0.233661,0.66866,0.09768
0.585904,0.373379,0.040717
0.266487,0.652423,0.08109
0.74769,0.219507,0.032803
0.458202,0.474681,0.067117
0.720232,0.247346,0.032422
0.432885,0.44162,0.125495
0.439017,0.46757,0.093413
0.81469,0.162923,0.022387
0.312532,0.487864,0.199604
0.867761,0.109451,0.022788
0.556742,0.29365,0.149608
0.424762,0.422182,0.153056
0.080274,0.289065,0.630661
0.071729,0.235813,0.692459
0.264805,0.562264,0.172932
0.836015,0.134146,0.02984
0.551838,0.400805,0.047357
0.094839,0.413089,0.492073
0.461272,0.445845,0.092883
0.875197,0.105154,0.019649
0.388337,0.4425,0.169162
0.748222,0.216048,0.03573
0.221329,0.602089,0.176582
0.183295,0.543671,0.273033
0.395286,0.490639,0.114075
0.312824,0.53351,0.153666
0.910226,0.068984,0.02079
0.128977,0.396357,0.474666
0.411806,0.474654,0.11354
0.236105,0.470925,0.29297
0.2319,0.355558,0.412542
0.684621,0.203847,0.111532
0.238787,0.39517,0.366043
0.243737,0.333926,0.422337
0.443748,0.439957,0.116295
0.880717,0.103195,0.016088
0.32756,0.449543,0.222897
0.266625,0.390293,0.343081
0.334893,0.466502,0.198605
0.378273,0.412669,0.209058
0.780798,0.198069,0.021133
0.308902,0.477226,0.213871
0.173374,0.556725,0.269901
0.181383,0.559838,0.258779
0.178443,0.515695,0.305862
0.849792,0.1195,0.030708
0.131951,0.681719,0.18633
0.337392,0.520532,0.142076
0.192508,0.532009,0.275483
0.921997,0.063837,0.014166
0.207077,0.349657,0.443266
0.293833,0.38921,0.316957
0.194747,0.561534,0.24372
0.782598,0.174954,0.042449
0.34962,0.40494,0.24544
0.108458,0.331286,0.560256
0.39014,0.413718,0.196142
0.301069,0.400595,0.298336
0.327816,0.499714,0.17247
0.185372,0.562253,0.252375
0.628864,0.322139,0.048997
0.070433,0.711254,0.218313
0.717637,0.253851,0.028512
0.533279,0.362675,0.104046
0.164826,0.547828,0.287346
